YawAngle,WindSpeed,BldPitch1_diff,BldPitch1_pct_diff,RtTSR_diff,RtTSR_pct_diff,GenPwr_diff,GenPwr_pct_diff,RtAeroCp_diff,RtAeroCp_pct_diff,RtAeroCt_diff,RtAeroCt_pct_diff,B1RootMyr_diff,B1RootMyr_pct_diff,RotSpeed_diff,RotSpeed_pct_diff,RotTorq_diff,RotTorq_pct_diff,RtAeroFxh_diff,RtAeroFxh_pct_diff,YawBrMzp_diff,YawBrMzp_pct_diff,TwrBsMyt_diff,TwrBsMyt_pct_diff
10,16,-0.013583868010998756,-0.12744073794612942,-1.7331889009319923e-05,-0.0003362804488420003,-0.016081993167063047,-0.0003216504018745512,-6.082826431191846e-06,-0.0032639883362375376,0.0002284892925590032,0.10859567155500709,8437.546871094033,0.15834623720916471,-4.999583368103799e-05,-0.00041323204832592944,-0.03066411132385838,-0.0007335769074407432,426.8810932422639,0.11084321416675391,-166.9886634663778,-75.97953269589462,28.831764019661932,0.07219505388035799
15,16,-0.012232135989538762,-0.12041146603666258,-2.1844473502063977e-05,-0.0004157368823527185,0.00299976924816292,5.999515330748607e-05,-1.3198984693513216e-05,-0.006677621182300278,0.00017934005076530868,0.08054057941547002,6491.962156756781,0.12054169296252557,-4.230443811792384e-05,-0.00034968718572015367,-0.03530497654082865,-0.0008444060911285136,329.92846704099793,0.08415073964721692,-251.1827765797247,-85.3338442082396,57.15252672871429,0.1407467133670593
20,16,-0.00704645796477088,-0.0744072227027857,-6.407199446201162e-05,-0.0011861294055798815,-0.015075763402819575,-0.000301562758218008,-2.4744250442299e-05,-0.011556524877901356,2.2229059303102705e-05,0.009212615890074119,4576.724867317826,0.08210553349788897,-2.1536804858612868e-05,-0.0001780292681177531,-0.040612260594571126,-0.0009717823664494848,58.96469502343098,0.014667841037868307,-352.25757980539953,-112.7634644561806,83.0759172371254,0.2020879836673847
30,16,0.039906363831154756,0.5416167435590991,-0.0006363116920233836,-0.01084987738690987,0.11192057710104564,0.0022395630110796623,8.79080065709914e-05,0.03237761666018441,-0.0014607028069423822,-0.467166720290349,-27006.35668880772,-0.42409677602284634,-0.0006463824012605812,-0.005341152702227488,0.6406685236761405,0.01535474072910821,-2019.355760302802,-0.45655688384205795,-662.3137307599457,-931.295972278372,104.24326833798114,0.24696029827795382
-30,18,-0.0003756874508962227,-0.0037409326743976868,-1.964145418309471e-05,-0.000376864964264169,0.002214127562183421,4.429346374090632e-05,8.249410756389075e-06,0.004294039144988899,-0.00021886293836148596,-0.09728039656036878,-5031.783444039524,-0.09027994818789226,0.00020855653167473065,0.0017234918251169916,-0.0754946075285261,-0.001807517202419771,-358.68152274843305,-0.08901354105134407,456.62842641382764,58.34048812335561,-216.25526748089396,-0.667510607331498
-20,18,-0.00979770786862666,-0.08081298189689931,1.3229751558263558e-05,0.00027552370289405216,-0.009691562187981617,-0.00019384363388806562,3.4612722099591764e-07,0.00022943697848874995,0.00012395969540801577,0.07110409266790503,-728.1747557884082,-0.014780198449659278,1.6152603647512365e-05,0.00013349571499180293,-0.08976232597433409,-0.0021476540302574044,268.07937850925373,0.07288599862745222,225.87458349357735,27.123064579640012,-119.91231443734796,-0.36474588256509655
-15,18,-0.010012306745636579,-0.07803832384928464,-1.3075917236982093e-05,-0.00027993210230063383,0.01199907699447067,0.00023998421643055506,8.853165141181618e-06,0.006371222753363616,0.00013825090377658777,0.08608998256787621,907.7763248980045,0.019165131659029014,-4.9996154139364535e-05,-0.0004131995778536204,0.0005384201213018969,1.28804654842828e-05,312.6528728558915,0.08732857030831713,149.06384782016767,21.0448843035498,-89.17929390047357,-0.2662791132971342
-10,18,-0.00991500708273918,-0.07432190397487141,1.0749104241369878e-05,0.00023462259845706337,-0.018165152903748094,-0.0003633083316614443,6.557786851102421e-06,0.0050049528046356515,0.00012973085576201138,0.08577374484896949,-2876.343638030812,-0.06171051118129206,-1.8331805685889435e-05,-0.00015150648061144646,-0.02316473627161031,-0.0005541645736733102,303.54137155239005,0.08659647585054052,86.14568868844253,16.683878719642962,-64.68460961586243,-0.1892800183398764
-5,18,-0.009900841596531151,-0.07249874597668897,2.4997916892033345e-07,5.519432313532828e-06,8.332638935826253e-05,1.6665415349872624e-06,6.224481293198858e-06,0.004919489297718832,0.00012573118906758496,0.08640370256099952,-846.3461378226057,-0.018439083726600164,2.2498125154868376e-05,0.00018593846551290843,-0.00916590284123231,-0.00021927443404945433,300.16665277897846,0.08698539757058381,32.444497243563035,11.32714204309532,-42.3431380718248,-0.12117440162150155
0,18,-0.011124443232430892,-0.08077222417583836,-2.0907190245722518e-06,-4.6340201937140004e-05,0.00163621488991339,3.272399557501987e-05,4.726843014279947e-06,0.0037806815027462805,0.00012028906463049105,0.08419601427661239,-217.70748113840818,-0.004725357021446725,-9.090082677687406e-07,-7.512249439228544e-06,-0.011544405053427909,-0.0002761914048903373,291.20989001001,0.08530061584137345,-15.73311728388327,-73.29027613748677,-21.78165621307562,-0.06093389006054505
5,18,-0.013151404049665416,-0.09610592293930471,3.333055578202959e-06,7.359167247307486e-05,-0.0009999166741181398,-1.9998437465572347e-05,2.4497958504010597e-06,0.0019378442392875858,0.00012500624947919814,0.0873237946164291,1514.9570869095623,0.03315944308112864,3.333055584420208e-06,2.754616431963724e-05,-0.006582784768397687,-0.00015747378247010354,299.83334722102154,0.08833386395513346,-61.8490742104824,-25.724844494470705,-1.3698858428469975,-0.0037544418712729356
10,18,-0.016275310390795994,-0.12156212937612634,-2.2081493208148117e-05,-0.0004819638575684869,-0.010749104240858287,-0.0002149864630099463,-1.4248812598982585e-06,-0.0010894171974786557,0.00013688025997829478,0.09340084136375781,2794.767102740705,0.06049996347272532,3.999666694554094e-05,0.00033055294691287777,-0.011499041745992145,-0.0002750881487952031,320.24831264064414,0.09431193951904544,-110.17691580534961,-23.160621198366787,21.22656445296161,0.057092358398275464
15,18,-0.01955926467194402,-0.15171364406158486,-2.5844165833177613e-05,-0.0005532483963076698,0.0015383432046292,3.076701886245044e-05,-4.076609491504568e-06,-0.0029406709101315945,0.00015149603876618567,0.09867300439655867,4322.97515575774,0.09476751557136254,5.230366894792837e-05,0.0004322686239230658,-0.0242289054685898,-0.000579590338919289,338.56626413349295,0.0989464341406254,-165.53142751249902,-25.12381586105188,45.14421967540693,0.11956762284298272
20,18,-0.022195215752635278,-0.18205507090186424,-3.507422505855118e-05,-0.0007303882115634547,-0.0076147988611410256,-0.0001523118375232312,-7.914775786405093e-06,-0.005264401899433688,0.0001580570725328856,0.09587441417532516,5124.605799553916,0.10902586027949479,0.00011691408352909605,0.0009662994177675875,-0.03284362741305813,-0.0007858903564372928,338.3816629489884,0.09733113613154869,-233.44495604184283,-30.160623738894593,73.64048919313791,0.1929327333193815
30,18,-0.012241768445116818,-0.1211777721263866,-0.00022376973073257034,-0.004293019740349887,0.024712520534194482,0.0004944281802331572,2.0405685308200194e-05,0.010672716207773277,-0.00011579172916217906,-0.05518554334833177,-9890.793514749035,-0.18330780328191565,-0.0013584743946886135,-0.011224347320747868,0.30947789443598595,0.007413124062759888,-184.8296550246887,-0.049207430082364084,-449.775892726591,-64.24090086729582,142.4041139918554,0.366314902942529
